Country_Name,Market_Year,Domestic_Consumption,Exports,Imports,Production,Arabica_Production,Bean_Exports,Bean_Imports,Other_Production,Roast_Ground_Exports,Roast_Ground_Imports,Robusta_Production,Rst_Ground_Dom.Consum,Soluble_Dom.Consum,Soluble_Exports,Soluble_Imports,Country_Code2,Latitude,Longitude,Country_Code
Paraguay,2002,35,2,0,20,20,2,0,0,0,0,0,35,0,0,0,PY,-23,-58,PRY
Paraguay,2003,35,10,0,26,26,10,0,0,0,0,0,35,0,0,0,PY,-23,-58,PRY
Paraguay,2004,35,38,0,52,52,38,0,0,0,0,0,35,0,0,0,PY,-23,-58,PRY
Paraguay,2005,35,10,0,26,26,10,0,0,0,0,0,35,0,0,0,PY,-23,-58,PRY
Paraguay,2006,35,23,0,35,35,23,0,0,0,0,0,35,0,0,0,PY,-23,-58,PRY
Paraguay,2007,35,11,0,20,20,11,0,0,0,0,0,35,0,0,0,PY,-23,-58,PRY
Paraguay,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Paraguay,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Paraguay,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Paraguay,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Paraguay,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Paraguay,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Paraguay,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Paraguay,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Paraguay,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Paraguay,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Paraguay,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PY,-23,-58,PRY
Peru,2000,230,2380,40,2571,2571,2380,0,0,0,0,0,60,170,0,40,PE,-10,-76,PER
Peru,2001,264,2664,35,2824,2824,2664,0,0,0,0,0,60,204,0,35,PE,-10,-76,PER
Peru,2002,190,2360,0,2550,2550,2360,0,0,0,0,0,60,130,0,0,PE,-10,-76,PER
Peru,2003,185,2575,0,2760,2760,2575,0,0,0,0,0,60,125,0,0,PE,-10,-76,PER
Peru,2004,200,2685,0,2870,2870,2685,0,0,0,0,0,70,130,0,0,PE,-10,-76,PER
Peru,2005,210,3306,0,3550,3550,3306,0,0,0,0,0,70,140,0,0,PE,-10,-76,PER
Peru,2006,165,2270,0,2420,2420,2270,0,0,0,0,0,25,140,0,0,PE,-10,-76,PER
Peru,2007,150,4200,0,4400,4400,4200,0,0,0,0,0,10,140,0,0,PE,-10,-76,PER
Peru,2008,150,2660,0,2800,2800,2660,0,0,0,0,0,10,140,0,0,PE,-10,-76,PER
Peru,2009,150,3830,0,4000,4000,3830,0,0,0,0,0,10,140,0,0,PE,-10,-76,PER
Peru,2010,160,3150,0,3300,3300,3150,0,0,0,0,0,10,150,0,0,PE,-10,-76,PER
Peru,2011,170,3880,0,4100,4100,3880,0,0,0,0,0,10,160,0,0,PE,-10,-76,PER
Peru,2012,170,5140,0,5200,5200,5140,0,0,0,0,0,10,160,0,0,PE,-10,-76,PER
Peru,2013,170,4100,0,4300,4300,4100,0,0,0,0,0,10,160,0,0,PE,-10,-76,PER
Peru,2014,170,4100,0,4250,4250,4100,0,0,0,0,0,10,160,0,0,PE,-10,-76,PER
Peru,2015,170,2750,0,2900,2900,2750,0,0,0,0,0,10,160,0,0,PE,-10,-76,PER
Peru,2016,160,3300,0,3500,3500,3300,0,0,0,0,0,10,150,0,0,PE,-10,-76,PER
Peru,2017,169,4025,0,4225,4225,4025,0,0,0,0,0,9,160,0,0,PE,-10,-76,PER
Peru,2018,180,4185,0,4375,4375,4185,0,0,0,0,0,10,170,0,0,PE,-10,-76,PER
Philippines,2000,865,4,180,740,35,4,147,30,0,2,675,65,800,0,31,PH,13,122,PHL
Philippines,2001,900,3,226,745,40,2,191,35,0,6,670,75,825,1,29,PH,13,122,PHL
Philippines,2002,950,6,292,735,40,3,200,30,0,2,665,85,865,3,90,PH,13,122,PHL
Philippines,2003,1315,3,607,726,38,3,415,28,0,2,660,90,1225,0,190,PH,13,122,PHL
Philippines,2004,1165,4,350,690,35,4,180,25,0,0,630,100,1065,0,170,PH,13,122,PHL
Philippines,2005,1385,4,725,700,35,4,400,25,0,0,640,110,1275,0,325,PH,13,122,PHL
Philippines,2006,1210,2,480,710,35,2,230,25,0,0,650,120,1090,0,250,PH,13,122,PHL
Philippines,2007,1410,1,650,705,35,1,350,25,0,0,645,135,1275,0,300,PH,13,122,PHL
Philippines,2008,1315,0,925,460,35,0,325,0,0,0,425,125,1190,0,600,PH,13,122,PHL
Philippines,2009,1735,0,1370,360,35,0,450,0,0,0,325,140,1595,0,920,PH,13,122,PHL
Philippines,2010,2249,0,2350,245,20,0,450,0,0,0,225,125,2124,0,1900,PH,13,122,PHL
Philippines,2011,2825,0,1985,460,35,0,360,0,0,0,425,125,2700,0,1625,PH,13,122,PHL
Philippines,2012,3660,0,3280,455,30,0,510,0,0,0,425,100,3560,0,2770,PH,13,122,PHL
Philippines,2013,4405,0,3880,455,30,0,480,0,0,0,425,100,4305,0,3400,PH,13,122,PHL
Philippines,2014,3590,0,3145,450,25,0,160,0,0,0,425,100,3490,0,2985,PH,13,122,PHL
Philippines,2015,4230,0,3755,475,25,0,185,0,0,0,450,100,4130,0,3570,PH,13,122,PHL
Philippines,2016,6210,0,6185,425,25,0,685,0,0,0,400,200,6010,0,5500,PH,13,122,PHL
Philippines,2017,6995,0,6420,475,25,0,420,0,0,0,450,250,6745,0,6000,PH,13,122,PHL
Philippines,2018,6510,0,6060,450,25,0,560,0,0,0,425,400,6110,0,5500,PH,13,122,PHL
Russia,2003,4050,0,4050,0,0,0,450,0,0,75,0,525,3525,0,3525,RU,60,100,RUS
Russia,2004,4065,0,4065,0,0,0,390,0,0,100,0,490,3575,0,3575,RU,60,100,RUS
Russia,2005,2570,0,2570,0,0,0,480,0,0,90,0,570,2000,0,2000,RU,60,100,RUS
Russia,2006,3585,0,3585,0,0,0,700,0,0,110,0,810,2775,0,2775,RU,60,100,RUS
Russia,2007,4195,0,4195,0,0,0,960,0,0,135,0,1095,3100,0,3100,RU,60,100,RUS
Russia,2008,4270,0,4270,0,0,0,970,0,0,150,0,1120,3150,0,3150,RU,60,100,RUS
Russia,2009,3325,0,3325,0,0,0,1240,0,0,135,0,1375,1950,0,1950,RU,60,100,RUS
Russia,2010,3945,0,3945,0,0,0,1430,0,0,140,0,1570,2375,0,2375,RU,60,100,RUS
Russia,2011,4355,0,4355,0,0,0,1540,0,0,165,0,1705,2650,0,2650,RU,60,100,RUS
Russia,2012,3865,0,3865,0,0,0,1720,0,0,165,0,1885,1980,0,1980,RU,60,100,RUS
Russia,2013,4130,0,4130,0,0,0,2050,0,0,180,0,2230,1900,0,1900,RU,60,100,RUS
Russia,2014,4230,0,4230,0,0,0,2280,0,0,215,0,2495,1735,0,1735,RU,60,100,RUS
Russia,2015,4050,0,4050,0,0,0,2240,0,0,260,0,2500,1550,0,1550,RU,60,100,RUS
Russia,2016,4395,0,4395,0,0,0,2430,0,0,315,0,2745,1650,0,1650,RU,60,100,RUS
Russia,2017,4740,0,4740,0,0,0,2710,0,0,325,0,3035,1705,0,1705,RU,60,100,RUS
Russia,2018,4485,0,4485,0,0,0,2840,0,0,375,0,3215,1270,0,1270,RU,60,100,RUS
Rwanda,2000,2,307,0,308,308,307,0,0,0,0,0,2,0,0,0,RW,-2,30,RWA
Rwanda,2001,2,272,0,273,273,272,0,0,0,0,0,2,0,0,0,RW,-2,30,RWA
Rwanda,2002,2,294,0,296,296,294,0,0,0,0,0,2,0,0,0,RW,-2,30,RWA
Rwanda,2003,1,308,0,320,320,308,0,0,0,0,0,1,0,0,0,RW,-2,30,RWA
Rwanda,2004,1,267,0,266,266,267,0,0,0,0,0,1,0,0,0,RW,-2,30,RWA
Rwanda,2005,1,410,0,317,317,410,0,0,0,0,0,1,0,0,0,RW,-2,30,RWA
Rwanda,2006,0,340,0,340,340,340,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2007,0,400,0,400,400,400,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2008,0,230,0,230,230,230,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2009,0,340,0,340,340,340,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2010,0,240,0,240,240,240,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2011,0,317,0,317,317,317,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2012,0,245,0,245,245,245,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2013,0,260,0,260,260,260,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2014,0,250,0,250,250,250,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2015,0,240,0,240,240,240,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2016,0,300,0,300,300,300,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2017,0,230,0,230,230,230,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Rwanda,2018,0,275,0,275,275,275,0,0,0,0,0,0,0,0,0,RW,-2,30,RWA
Serbia,2003,755,0,755,0,0,0,740,0,0,0,0,740,15,0,15,RS,44,21,SRB
Serbia,2004,740,0,740,0,0,0,720,0,0,0,0,720,20,0,20,RS,44,21,SRB
Serbia,2005,660,0,660,0,0,0,630,0,0,0,0,630,30,0,30,RS,44,21,SRB
Serbia,2006,625,0,625,0,0,0,575,0,0,0,0,575,50,0,50,RS,44,21,SRB
Serbia,2007,660,0,660,0,0,0,590,0,0,0,0,590,70,0,70,RS,44,21,SRB
Serbia,2008,690,0,690,0,0,0,590,0,0,0,0,590,100,0,100,RS,44,21,SRB
Serbia,2009,660,0,660,0,0,0,590,0,0,0,0,590,70,0,70,RS,44,21,SRB
Serbia,2010,595,0,595,0,0,0,525,0,0,0,0,525,70,0,70,RS,44,21,SRB
Serbia,2011,700,0,700,0,0,0,535,0,0,0,0,535,165,0,165,RS,44,21,SRB
Serbia,2012,755,0,755,0,0,0,570,0,0,0,0,570,185,0,185,RS,44,21,SRB
Serbia,2013,740,0,740,0,0,0,520,0,0,0,0,520,220,0,220,RS,44,21,SRB
Serbia,2014,790,0,790,0,0,0,530,0,0,0,0,530,260,0,260,RS,44,21,SRB
Serbia,2015,605,0,605,0,0,0,460,0,0,0,0,460,145,0,145,RS,44,21,SRB
Serbia,2016,715,0,715,0,0,0,490,0,0,0,0,490,225,0,225,RS,44,21,SRB
Serbia,2017,605,0,605,0,0,0,480,0,0,0,0,480,125,0,125,RS,44,21,SRB
Serbia,2018,680,0,680,0,0,0,450,0,0,0,0,450,230,0,230,RS,44,21,SRB
Sierra Leone,2000,5,47,0,59,0,47,0,0,0,0,59,5,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2001,5,38,0,53,0,38,0,0,0,0,53,5,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2002,5,74,0,79,0,74,0,0,0,0,79,5,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2003,5,37,0,42,0,37,0,0,0,0,42,5,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2004,5,29,0,34,0,29,0,0,0,0,34,5,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2005,25,10,0,15,0,10,0,0,0,0,15,25,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2006,35,30,0,60,0,30,0,0,0,0,60,35,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2007,6,30,0,31,0,30,0,0,0,0,31,6,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2008,17,25,0,42,0,25,0,0,0,0,42,17,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2009,17,70,0,87,0,70,0,0,0,0,87,17,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2010,20,70,0,90,0,70,0,0,0,0,90,20,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2011,20,25,0,45,0,25,0,0,0,0,45,20,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2012,21,69,0,90,0,69,0,0,0,0,90,21,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2013,20,50,0,70,0,50,0,0,0,0,70,20,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2014,20,25,0,45,0,25,0,0,0,0,45,20,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2015,23,42,0,65,0,42,0,0,0,0,65,23,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2016,20,40,0,60,0,40,0,0,0,0,60,20,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2017,20,40,0,60,0,40,0,0,0,0,60,20,0,0,0,SL,8.5,-11.5,SLE
Sierra Leone,2018,25,30,0,55,0,30,0,0,0,0,55,25,0,0,0,SL,8.5,-11.5,SLE
Singapore,2003,130,0,130,0,0,0,130,0,0,0,0,130,0,0,0,SG,1.37,103.8,SGP
Singapore,2004,200,0,200,0,0,0,200,0,0,0,0,200,0,0,0,SG,1.37,103.8,SGP
Singapore,2005,220,0,220,0,0,0,220,0,0,0,0,220,0,0,0,SG,1.37,103.8,SGP
Singapore,2006,240,0,240,0,0,0,240,0,0,0,0,240,0,0,0,SG,1.37,103.8,SGP
Singapore,2007,170,0,170,0,0,0,170,0,0,0,0,170,0,0,0,SG,1.37,103.8,SGP
Singapore,2008,115,0,115,0,0,0,115,0,0,0,0,115,0,0,0,SG,1.37,103.8,SGP
Singapore,2009,100,0,100,0,0,0,100,0,0,0,0,100,0,0,0,SG,1.37,103.8,SGP
Singapore,2010,75,0,75,0,0,0,75,0,0,0,0,75,0,0,0,SG,1.37,103.8,SGP
Singapore,2011,25,0,25,0,0,0,25,0,0,0,0,25,0,0,0,SG,1.37,103.8,SGP
Singapore,2012,150,0,150,0,0,0,150,0,0,0,0,150,0,0,0,SG,1.37,103.8,SGP
Singapore,2013,115,0,115,0,0,0,115,0,0,0,0,115,0,0,0,SG,1.37,103.8,SGP
Singapore,2014,120,0,120,0,0,0,120,0,0,0,0,120,0,0,0,SG,1.37,103.8,SGP
Singapore,2015,150,0,150,0,0,0,150,0,0,0,0,150,0,0,0,SG,1.37,103.8,SGP
Singapore,2016,140,0,140,0,0,0,140,0,0,0,0,140,0,0,0,SG,1.37,103.8,SGP
Singapore,2017,105,0,105,0,0,0,105,0,0,0,0,105,0,0,0,SG,1.37,103.8,SGP
Singapore,2018,120,0,120,0,0,0,120,0,0,0,0,120,0,0,0,SG,1.37,103.8,SGP
South Africa,2003,325,15,340,0,0,0,340,0,0,0,0,325,0,15,0,ZA,-29,24,ZAF
South Africa,2004,360,0,360,0,0,0,360,0,0,0,0,360,0,0,0,ZA,-29,24,ZAF
South Africa,2005,380,0,380,0,0,0,370,0,0,0,0,370,10,0,10,ZA,-29,24,ZAF
South Africa,2006,420,0,420,0,0,0,370,0,0,0,0,370,50,0,50,ZA,-29,24,ZAF
South Africa,2007,510,0,510,0,0,0,400,0,0,0,0,400,110,0,110,ZA,-29,24,ZAF
South Africa,2008,380,0,380,0,0,0,290,0,0,0,0,290,90,0,90,ZA,-29,24,ZAF
South Africa,2009,370,0,370,0,0,0,310,0,0,0,0,310,60,0,60,ZA,-29,24,ZAF
South Africa,2010,525,0,525,0,0,0,390,0,0,0,0,390,135,0,135,ZA,-29,24,ZAF
South Africa,2011,535,0,535,0,0,0,385,0,0,0,0,385,150,0,150,ZA,-29,24,ZAF
South Africa,2012,500,0,500,0,0,0,335,0,0,0,0,335,165,0,165,ZA,-29,24,ZAF
South Africa,2013,545,0,545,0,0,0,335,0,0,0,0,335,210,0,210,ZA,-29,24,ZAF
South Africa,2014,545,0,545,0,0,0,325,0,0,0,0,325,220,0,220,ZA,-29,24,ZAF
South Africa,2015,565,0,565,0,0,0,315,0,0,0,0,315,250,0,250,ZA,-29,24,ZAF
South Africa,2016,600,0,600,0,0,0,350,0,0,0,0,350,250,0,250,ZA,-29,24,ZAF
South Africa,2017,585,0,585,0,0,0,320,0,0,0,0,320,265,0,265,ZA,-29,24,ZAF
South Africa,2018,755,0,755,0,0,0,440,0,0,0,0,440,315,0,315,ZA,-29,24,ZAF
Sri Lanka,2000,30,4,0,41,10,4,0,0,0,0,31,30,0,0,0,LK,7,81,LKA
Sri Lanka,2001,30,3,0,43,10,3,0,0,0,0,33,30,0,0,0,LK,7,81,LKA
Sri Lanka,2002,30,3,0,32,10,3,0,0,0,0,22,30,0,0,0,LK,7,81,LKA
Sri Lanka,2003,30,5,0,34,10,5,0,0,0,0,24,30,0,0,0,LK,7,81,LKA
Sri Lanka,2004,30,8,0,37,10,8,0,0,0,0,27,30,0,0,0,LK,7,81,LKA
Sri Lanka,2005,35,3,0,32,10,3,0,0,0,0,22,35,0,0,0,LK,7,81,LKA
Sri Lanka,2006,35,0,0,34,10,0,0,0,0,0,24,35,0,0,0,LK,7,81,LKA
Sri Lanka,2007,35,0,0,32,9,0,0,0,0,0,23,35,0,0,0,LK,7,81,LKA
Sri Lanka,2008,40,0,0,35,10,0,0,0,0,0,25,40,0,0,0,LK,7,81,LKA
Sri Lanka,2009,41,0,0,35,10,0,0,0,0,0,25,41,0,0,0,LK,7,81,LKA
Sri Lanka,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK,7,81,LKA
Sri Lanka,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK,7,81,LKA
Sri Lanka,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK,7,81,LKA
Sri Lanka,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK,7,81,LKA
Sri Lanka,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK,7,81,LKA
Sri Lanka,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK,7,81,LKA
Sri Lanka,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK,7,81,LKA
Sri Lanka,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK,7,81,LKA
Sri Lanka,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK,7,81,LKA
Switzerland,2003,1380,60,1250,0,0,0,1250,0,60,0,0,1380,0,0,0,CH,47,8,CHE
Switzerland,2004,1005,85,1090,0,0,0,1090,0,85,0,0,1005,0,0,0,CH,47,8,CHE
Switzerland,2005,1435,90,1525,0,0,0,1525,0,90,0,0,1435,0,0,0,CH,47,8,CHE
Switzerland,2006,1210,50,1260,0,0,0,1260,0,50,0,0,1210,0,0,0,CH,47,8,CHE
Switzerland,2007,1320,150,1470,0,0,0,1470,0,150,0,0,1320,0,0,0,CH,47,8,CHE
Switzerland,2008,1435,250,1685,0,0,0,1685,0,250,0,0,1435,0,0,0,CH,47,8,CHE
Switzerland,2009,1455,325,1780,0,0,0,1780,0,325,0,0,1455,0,0,0,CH,47,8,CHE
Switzerland,2010,1500,440,1940,0,0,0,1940,0,440,0,0,1500,0,0,0,CH,47,8,CHE
Switzerland,2011,1570,590,2160,0,0,0,2160,0,590,0,0,1570,0,0,0,CH,47,8,CHE
Switzerland,2012,1460,680,2140,0,0,0,2140,0,680,0,0,1460,0,0,0,CH,47,8,CHE
Switzerland,2013,1500,810,2310,0,0,0,2310,0,810,0,0,1500,0,0,0,CH,47,8,CHE
Switzerland,2014,1410,890,2300,0,0,0,2300,0,890,0,0,1410,0,0,0,CH,47,8,CHE
Switzerland,2015,1445,975,2420,0,0,0,2420,0,975,0,0,1445,0,0,0,CH,47,8,CHE
Switzerland,2016,1420,1040,2460,0,0,0,2460,0,1040,0,0,1420,0,0,0,CH,47,8,CHE
Switzerland,2017,1450,1150,2600,0,0,0,2600,0,1150,0,0,1450,0,0,0,CH,47,8,CHE
Switzerland,2018,1525,1225,2750,0,0,0,2750,0,1225,0,0,1525,0,0,0,CH,47,8,CHE
Taiwan,2003,140,0,140,0,0,0,120,0,0,20,0,140,0,0,0,TW,23.5,121,TWN
Taiwan,2004,180,0,180,0,0,0,160,0,0,20,0,180,0,0,0,TW,23.5,121,TWN
Taiwan,2005,200,0,200,0,0,0,175,0,0,25,0,200,0,0,0,TW,23.5,121,TWN
Taiwan,2006,175,0,175,0,0,0,150,0,0,25,0,175,0,0,0,TW,23.5,121,TWN
Taiwan,2007,215,0,215,0,0,0,190,0,0,25,0,215,0,0,0,TW,23.5,121,TWN
Taiwan,2008,215,0,215,0,0,0,185,0,0,30,0,215,0,0,0,TW,23.5,121,TWN
Taiwan,2009,205,0,205,0,0,0,175,0,0,30,0,205,0,0,0,TW,23.5,121,TWN
Taiwan,2010,285,0,285,0,0,0,250,0,0,35,0,285,0,0,0,TW,23.5,121,TWN
Taiwan,2011,305,0,305,0,0,0,265,0,0,40,0,305,0,0,0,TW,23.5,121,TWN
Taiwan,2012,305,0,305,0,0,0,260,0,0,45,0,305,0,0,0,TW,23.5,121,TWN
Taiwan,2013,365,0,365,0,0,0,310,0,0,55,0,365,0,0,0,TW,23.5,121,TWN
Taiwan,2014,380,0,380,0,0,0,330,0,0,50,0,380,0,0,0,TW,23.5,121,TWN
Taiwan,2015,445,0,445,0,0,0,375,0,0,70,0,445,0,0,0,TW,23.5,121,TWN
Taiwan,2016,535,0,535,0,0,0,440,0,0,95,0,535,0,0,0,TW,23.5,121,TWN
Taiwan,2017,605,0,605,0,0,0,465,0,0,140,0,605,0,0,0,TW,23.5,121,TWN
Taiwan,2018,600,0,600,0,0,0,480,0,0,120,0,600,0,0,0,TW,23.5,121,TWN
Tanzania,2000,14,759,0,842,623,749,0,0,0,0,219,10,4,10,0,TZ,-6,35,TZA
Tanzania,2001,15,816,0,809,628,806,0,0,0,0,181,11,4,10,0,TZ,-6,35,TZA
Tanzania,2002,15,657,0,624,449,647,0,0,0,0,175,11,4,10,0,TZ,-6,35,TZA
Tanzania,2003,15,820,0,824,478,810,0,0,0,0,346,11,4,10,0,TZ,-6,35,TZA
Tanzania,2004,100,610,0,612,379,600,0,0,0,0,233,100,0,10,0,TZ,-6,35,TZA
Tanzania,2005,19,670,0,1070,570,660,0,0,0,0,500,19,0,10,0,TZ,-6,35,TZA
Tanzania,2006,25,750,0,610,460,740,0,0,0,0,150,25,0,10,0,TZ,-6,35,TZA
Tanzania,2007,15,810,0,915,590,800,0,0,0,0,325,15,0,10,0,TZ,-6,35,TZA
Tanzania,2008,25,770,0,740,490,760,0,0,0,0,250,25,0,10,0,TZ,-6,35,TZA
Tanzania,2009,25,1205,0,1150,650,1200,0,0,0,0,500,25,0,5,0,TZ,-6,35,TZA
Tanzania,2010,35,805,0,600,400,800,0,0,0,0,200,35,0,5,0,TZ,-6,35,TZA
Tanzania,2011,35,1005,0,1050,600,1000,0,0,0,0,450,35,0,5,0,TZ,-6,35,TZA
Tanzania,2012,45,525,0,565,365,520,0,0,0,0,200,45,0,5,0,TZ,-6,35,TZA
Tanzania,2013,50,920,0,1180,610,915,0,0,0,0,570,50,0,5,0,TZ,-6,35,TZA
Tanzania,2014,50,803,0,800,450,800,0,0,0,0,350,50,0,3,0,TZ,-6,35,TZA
Tanzania,2015,50,980,0,1150,600,970,0,0,0,0,550,50,0,10,0,TZ,-6,35,TZA
Tanzania,2016,52,1120,0,1100,600,1100,0,0,0,0,500,52,0,20,0,TZ,-6,35,TZA
Tanzania,2017,50,1030,0,1050,550,1000,0,0,0,0,500,50,0,30,0,TZ,-6,35,TZA
Tanzania,2018,50,1030,0,1150,600,1000,0,0,0,0,550,50,0,30,0,TZ,-6,35,TZA
Thailand,2000,433,962,0,1273,0,952,0,0,0,0,1273,433,0,10,0,TH,15,100,THA
Thailand,2001,500,1184,0,1692,0,1174,0,0,0,0,1692,500,0,10,0,TH,15,100,THA
Thailand,2002,500,260,0,715,0,250,0,0,0,0,715,500,0,10,0,TH,15,100,THA
Thailand,2003,510,189,0,732,0,189,0,0,0,0,732,210,300,0,0,TH,15,100,THA
Thailand,2004,500,349,0,827,0,339,0,0,0,0,827,200,300,10,0,TH,15,100,THA
Thailand,2005,485,330,0,884,0,220,0,0,0,0,884,200,285,110,0,TH,15,100,THA
Thailand,2006,490,655,0,1000,0,25,0,0,0,0,1000,210,280,630,0,TH,15,100,THA
Thailand,2007,480,670,285,850,0,0,285,0,0,0,850,205,275,670,0,TH,15,100,THA
Thailand,2008,490,810,495,900,0,0,495,0,0,0,900,220,270,810,0,TH,15,100,THA
Thailand,2009,490,1050,675,800,0,0,675,0,0,0,800,210,280,1050,0,TH,15,100,THA
Thailand,2010,527,1510,1100,900,0,0,1100,0,0,0,900,200,327,1510,0,TH,15,100,THA
Thailand,2011,485,1520,1005,1000,0,0,1000,0,0,5,1000,185,300,1520,0,TH,15,100,THA
Thailand,2012,470,1235,705,1000,0,0,700,0,0,5,1000,200,270,1235,0,TH,15,100,THA
Thailand,2013,510,1700,1210,1000,0,0,1200,0,0,10,1000,225,285,1700,0,TH,15,100,THA
Thailand,2014,515,2100,1615,1000,0,0,1600,0,0,15,1000,190,325,2100,0,TH,15,100,THA
Thailand,2015,545,1975,1520,1000,0,0,1500,0,0,20,1000,195,350,1975,0,TH,15,100,THA
Thailand,2016,555,960,815,700,0,0,800,0,0,15,700,210,345,960,0,TH,15,100,THA
Thailand,2017,530,850,580,800,0,0,530,0,0,50,800,230,300,850,0,TH,15,100,THA
Thailand,2018,640,650,590,700,0,0,550,0,0,40,700,240,400,650,0,TH,15,100,THA
Togo,2000,2,279,0,263,0,279,0,0,0,0,263,2,0,0,0,TG,8,1.17,TGO
Togo,2001,2,195,0,197,0,195,0,0,0,0,197,2,0,0,0,TG,8,1.17,TGO
Togo,2002,1,114,0,112,0,114,0,0,0,0,112,1,0,0,0,TG,8,1.17,TGO
Togo,2003,2,78,0,68,0,78,0,0,0,0,68,2,0,0,0,TG,8,1.17,TGO
Togo,2004,2,152,0,144,0,152,0,0,0,0,144,2,0,0,0,TG,8,1.17,TGO
Togo,2005,2,175,0,166,0,175,0,0,0,0,166,2,0,0,0,TG,8,1.17,TGO
Togo,2006,2,145,0,140,0,145,0,0,0,0,140,2,0,0,0,TG,8,1.17,TGO
Togo,2007,2,200,0,180,0,200,0,0,0,0,180,2,0,0,0,TG,8,1.17,TGO
Togo,2008,2,250,0,255,0,250,0,0,0,0,255,2,0,0,0,TG,8,1.17,TGO
Togo,2009,0,188,0,185,0,188,0,0,0,0,185,0,0,0,0,TG,8,1.17,TGO
Togo,2010,0,436,0,436,0,436,0,0,0,0,436,0,0,0,0,TG,8,1.17,TGO
Togo,2011,0,615,0,615,0,615,0,0,0,0,615,0,0,0,0,TG,8,1.17,TGO
Togo,2012,0,560,0,560,0,560,0,0,0,0,560,0,0,0,0,TG,8,1.17,TGO
Togo,2013,0,200,0,200,0,200,0,0,0,0,200,0,0,0,0,TG,8,1.17,TGO
Togo,2014,0,165,0,165,0,165,0,0,0,0,165,0,0,0,0,TG,8,1.17,TGO
Togo,2015,0,175,0,175,0,175,0,0,0,0,175,0,0,0,0,TG,8,1.17,TGO
Togo,2016,0,120,0,120,0,120,0,0,0,0,120,0,0,0,0,TG,8,1.17,TGO
Togo,2017,0,80,0,80,0,80,0,0,0,0,80,0,0,0,0,TG,8,1.17,TGO
